Date,Temperature,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Kharif,Rabi
2001-06-01,29.136,Bihar,,,,,,29.136,,,,,,,,
2001-07-01,28.77,Bihar,,,,,,,28.77,,,,,,,
2001-08-01,29.199,Bihar,,,,,,,,29.199,,,,,,
2001-09-01,28.775,Bihar,,,,,,,,,28.775,,,,,
2001-10-01,26.622,Bihar,,,,,,,,,,26.622,,,,
2001-11-01,23.011999999999997,Bihar,,,,,,,,,,,23.011999999999997,,,
2001-12-01,17.35,Bihar,,,,,,,,,,,,17.35,28.804000000000002,21.5185
2002-01-01,16.480999999999998,Bihar,16.480999999999998,,,,,,,,,,,,,
2002-02-01,19.881,Bihar,,19.881,,,,,,,,,,,,
2002-03-01,24.833000000000002,Bihar,,,24.833000000000002,,,,,,,,,,,
2002-04-01,28.833000000000002,Bihar,,,,28.833000000000002,,,,,,,,,,
2002-05-01,30.339000000000002,Bihar,,,,,30.339000000000002,,,,,,,,,
2002-06-01,30.658,Bihar,,,,,,30.658,,,,,,,,
2002-07-01,29.83,Bihar,,,,,,,29.83,,,,,,,
2002-08-01,28.733,Bihar,,,,,,,,28.733,,,,,,
2002-09-01,28.029,Bihar,,,,,,,,,28.029,,,,,
2002-10-01,26.011,Bihar,,,,,,,,,,26.011,,,,
2002-11-01,22.127,Bihar,,,,,,,,,,,22.127,,,
2002-12-01,18.031,Bihar,,,,,,,,,,,,18.031,28.933333333333334,21.697666666666663
2003-01-01,15.064,Bihar,15.064,,,,,,,,,,,,,
2003-02-01,19.442,Bihar,,19.442,,,,,,,,,,,,
2003-03-01,23.788,Bihar,,,23.788,,,,,,,,,,,
2003-04-01,29.566,Bihar,,,,29.566,,,,,,,,,,
2003-05-01,31.249000000000002,Bihar,,,,,31.249000000000002,,,,,,,,,
2003-06-01,30.698,Bihar,,,,,,30.698,,,,,,,,
2003-07-01,29.232,Bihar,,,,,,,29.232,,,,,,,
2003-08-01,29.103,Bihar,,,,,,,,29.103,,,,,,
2003-09-01,28.305999999999997,Bihar,,,,,,,,,28.305999999999997,,,,,
2003-10-01,25.973000000000003,Bihar,,,,,,,,,,25.973000000000003,,,,
2003-11-01,21.974,Bihar,,,,,,,,,,,21.974,,,
2003-12-01,17.339000000000002,Bihar,,,,,,,,,,,,17.339000000000002,29.093500000000006,21.1955
2004-01-01,14.868,Bihar,14.868,,,,,,,,,,,,,
2004-02-01,19.198,Bihar,,19.198,,,,,,,,,,,,
2004-03-01,26.160999999999998,Bihar,,,26.160999999999998,,,,,,,,,,,
2004-04-01,28.718000000000004,Bihar,,,,28.718000000000004,,,,,,,,,,
2004-05-01,31.415,Bihar,,,,,31.415,,,,,,,,,
2004-06-01,29.738000000000003,Bihar,,,,,,29.738000000000003,,,,,,,,
2004-07-01,28.578000000000003,Bihar,,,,,,,28.578000000000003,,,,,,,
2004-08-01,28.925,Bihar,,,,,,,,28.925,,,,,,
2004-09-01,28.772,Bihar,,,,,,,,,28.772,,,,,
2004-10-01,25.256999999999998,Bihar,,,,,,,,,,25.256999999999998,,,,
2004-11-01,21.076,Bihar,,,,,,,,,,,21.076,,,
2004-12-01,17.94,Bihar,,,,,,,,,,,,17.94,28.780833333333334,21.326833333333337
2005-01-01,16.582,Bihar,16.582,,,,,,,,,,,,,
2005-02-01,20.167,Bihar,,20.167,,,,,,,,,,,,
2005-03-01,25.479,Bihar,,,25.479,,,,,,,,,,,
2005-04-01,28.965999999999998,Bihar,,,,28.965999999999998,,,,,,,,,,
2005-05-01,30.916999999999998,Bihar,,,,,30.916999999999998,,,,,,,,,
2005-06-01,32.05,Bihar,,,,,,32.05,,,,,,,,
2005-07-01,28.713,Bihar,,,,,,,28.713,,,,,,,
2005-08-01,29.11,Bihar,,,,,,,,29.11,,,,,,
2005-09-01,28.813000000000002,Bihar,,,,,,,,,28.813000000000002,,,,,
2005-10-01,25.748,Bihar,,,,,,,,,,25.748,,,,
2005-11-01,21.014,Bihar,,,,,,,,,,,21.014,,,
2005-12-01,17.271,Bihar,,,,,,,,,,,,17.271,29.225166666666667,21.57983333333333
2006-01-01,16.94,Bihar,16.94,,,,,,,,,,,,,
2006-02-01,22.201,Bihar,,22.201,,,,,,,,,,,,
2006-03-01,24.475,Bihar,,,24.475,,,,,,,,,,,
2006-04-01,29.101999999999997,Bihar,,,,29.101999999999997,,,,,,,,,,
2006-05-01,30.421999999999997,Bihar,,,,,30.421999999999997,,,,,,,,,
2006-06-01,30.151999999999997,Bihar,,,,,,30.151999999999997,,,,,,,,
2006-07-01,29.135,Bihar,,,,,,,29.135,,,,,,,
2006-08-01,28.84,Bihar,,,,,,,,28.84,,,,,,
2006-09-01,28.394000000000002,Bihar,,,,,,,,,28.394000000000002,,,,,
2006-10-01,26.42,Bihar,,,,,,,,,,26.42,,,,
2006-11-01,22.061,Bihar,,,,,,,,,,,22.061,,,
2006-12-01,18.258,Bihar,,,,,,,,,,,,18.258,28.893833333333333,22.172833333333333
2007-01-01,16.346,Bihar,16.346,,,,,,,,,,,,,
2007-02-01,18.849,Bihar,,18.849,,,,,,,,,,,,
2007-03-01,23.476,Bihar,,,23.476,,,,,,,,,,,
2007-04-01,29.201999999999998,Bihar,,,,29.201999999999998,,,,,,,,,,
2007-05-01,30.79,Bihar,,,,,30.79,,,,,,,,,
2007-06-01,30.500999999999998,Bihar,,,,,,30.500999999999998,,,,,,,,
2007-07-01,28.627,Bihar,,,,,,,28.627,,,,,,,
2007-08-01,29.057,Bihar,,,,,,,,29.057,,,,,,
2007-09-01,28.388,Bihar,,,,,,,,,28.388,,,,,
2007-10-01,26.145,Bihar,,,,,,,,,,26.145,,,,
2007-11-01,22.096,Bihar,,,,,,,,,,,22.096,,,
2007-12-01,17.423,Bihar,,,,,,,,,,,,17.423,28.918000000000003,21.232
2008-01-01,16.587,Bihar,16.587,,,,,,,,,,,,,
2008-02-01,17.652,Bihar,,17.652,,,,,,,,,,,,
2008-03-01,24.873,Bihar,,,24.873,,,,,,,,,,,
2008-04-01,28.94,Bihar,,,,28.94,,,,,,,,,,
2008-05-01,30.586,Bihar,,,,,30.586,,,,,,,,,
2008-06-01,28.784000000000002,Bihar,,,,,,28.784000000000002,,,,,,,,
2008-07-01,28.3,Bihar,,,,,,,28.3,,,,,,,
2008-08-01,28.765,Bihar,,,,,,,,28.765,,,,,,
2008-09-01,28.5,Bihar,,,,,,,,,28.5,,,,,
2008-10-01,26.176,Bihar,,,,,,,,,,26.176,,,,
2008-11-01,22.15,Bihar,,,,,,,,,,,22.15,,,
2008-12-01,18.581,Bihar,,,,,,,,,,,,18.581,28.5185,21.46383333333333
2009-01-01,17.643,Bihar,17.643,,,,,,,,,,,,,
2009-02-01,20.695999999999998,Bihar,,20.695999999999998,,,,,,,,,,,,
2009-03-01,25.013,Bihar,,,25.013,,,,,,,,,,,
2009-04-01,29.732,Bihar,,,,29.732,,,,,,,,,,
2009-05-01,30.078000000000003,Bihar,,,,,30.078000000000003,,,,,,,,,
2009-06-01,31.892,Bihar,,,,,,31.892,,,,,,,,
2009-07-01,29.704,Bihar,,,,,,,29.704,,,,,,,
2009-08-01,29.124000000000002,Bihar,,,,,,,,29.124000000000002,,,,,,
2009-09-01,29.006999999999998,Bihar,,,,,,,,,29.006999999999998,,,,,
2009-10-01,25.741,Bihar,,,,,,,,,,25.741,,,,
2009-11-01,21.803,Bihar,,,,,,,,,,,21.803,,,
2009-12-01,17.753,Bihar,,,,,,,,,,,,17.753,29.257666666666665,22.106666666666666
2010-01-01,14.639000000000001,Bihar,14.639000000000001,,,,,,,,,,,,,
2010-02-01,19.755,Bihar,,19.755,,,,,,,,,,,,
2010-03-01,26.828000000000003,Bihar,,,26.828000000000003,,,,,,,,,,,
2010-04-01,31.099,Bihar,,,,31.099,,,,,,,,,,
2010-05-01,31.21,Bihar,,,,,31.21,,,,,,,,,
2010-06-01,31.839000000000002,Bihar,,,,,,31.839000000000002,,,,,,,,
2010-07-01,29.741,Bihar,,,,,,,29.741,,,,,,,
2010-08-01,29.447,Bihar,,,,,,,,29.447,,,,,,
2010-09-01,28.858,Bihar,,,,,,,,,28.858,,,,,
2010-10-01,26.44,Bihar,,,,,,,,,,26.44,,,,
2010-11-01,23.185,Bihar,,,,,,,,,,,23.185,,,
2010-12-01,17.339000000000002,Bihar,,,,,,,,,,,,17.339000000000002,29.589166666666667,22.140833333333333
2011-01-01,14.886,Bihar,,,,,,,,,,,,,,
2011-02-01,19.406,Bihar,,,,,,,,,,,,,,
2011-03-01,24.851,Bihar,,,,,,,,,,,,,,
2011-04-01,27.979,Bihar,,,,,,,,,,,,,,
2011-05-01,30.491,Bihar,,,,,,,,,,,,,,
2011-06-01,29.784000000000002,Bihar,,,,,,,,,,,,,,
2011-07-01,29.154,Bihar,,,,,,,,,,,,,,
2011-08-01,28.549,Bihar,,,,,,,,,,,,,,
2011-09-01,28.340999999999998,Bihar,,,,,,,,,,,,,,
2011-10-01,26.180999999999997,Bihar,,,,,,,,,,,,,,
2011-11-01,22.024,Bihar,,,,,,,,,,,,,,
2011-12-01,16.805999999999997,Bihar,,,,,,,,,,,,,,
2012-01-01,15.584000000000001,Bihar,,,,,,,,,,,,,,
2012-02-01,19.223,Bihar,,,,,,,,,,,,,,
2012-03-01,24.211,Bihar,,,,,,,,,,,,,,
2012-04-01,29.105999999999998,Bihar,,,,,,,,,,,,,,
2012-05-01,32.218,Bihar,,,,,,,,,,,,,,
2012-06-01,32.622,Bihar,,,,,,,,,,,,,,
2012-07-01,28.951999999999998,Bihar,,,,,,,,,,,,,,
2012-08-01,29.165,Bihar,,,,,,,,,,,,,,
2012-09-01,28.581999999999997,Bihar,,,,,,,,,,,,,,
2012-10-01,25.465999999999998,Bihar,,,,,,,,,,,,,,
2012-11-01,20.664,Bihar,,,,,,,,,,,,,,
2012-12-01,16.982,Bihar,,,,,,,,,,,,,,
2013-01-01,14.745999999999999,Bihar,,,,,,,,,,,,,,
2013-02-01,19.016,Bihar,,,,,,,,,,,,,,
2013-03-01,24.308000000000003,Bihar,,,,,,,,,,,,,,
2013-04-01,28.364,Bihar,,,,,,,,,,,,,,
2013-05-01,31.031999999999996,Bihar,,,,,,,,,,,,,,
2013-06-01,30.439,Bihar,,,,,,,,,,,,,,
2013-07-01,29.686999999999998,Bihar,,,,,,,,,,,,,,
2013-08-01,29.166999999999998,Bihar,,,,,,,,,,,,,,
2013-09-01,,Bihar,,,,,,,,,,,,,,
1816-03-01,8.884,Chandigarh,,,,,,,,,,,,,,
1816-04-01,13.940999999999999,Chandigarh,,,,,,,,,,,,,,
1816-05-01,18.574,Chandigarh,,,,,,,,,,,,,,
1816-06-01,18.962,Chandigarh,,,,,,,,,,,,,,
1816-07-01,17.281,Chandigarh,,,,,,,,,,,,,,
1816-08-01,17.111,Chandigarh,,,,,,,,,,,,,,
1816-09-01,15.07,Chandigarh,,,,,,,,,,,,,,
1816-10-01,10.972999999999999,Chandigarh,,,,,,,,,,,,,,
1816-11-01,8.524,Chandigarh,,,,,,,,,,,,,,
1816-12-01,5.029,Chandigarh,,,,,,,,,,,,,,
1817-01-01,4.04,Chandigarh,,,,,,,,,,,,,,
1817-02-01,6.172000000000001,Chandigarh,,,,,,,,,,,,,,
1817-03-01,9.254,Chandigarh,,,,,,,,,,,,,,
1817-04-01,14.729000000000001,Chandigarh,,,,,,,,,,,,,,
1817-05-01,17.17,Chandigarh,,,,,,,,,,,,,,
1817-06-01,18.052,Chandigarh,,,,,,,,,,,,,,
1817-07-01,17.59,Chandigarh,,,,,,,,,,,,,,
1817-08-01,17.924,Chandigarh,,,,,,,,,,,,,,
1817-09-01,13.959000000000001,Chandigarh,,,,,,,,,,,,,,
1817-10-01,11.763,Chandigarh,,,,,,,,,,,,,,
1817-11-01,9.396,Chandigarh,,,,,,,,,,,,,,
1817-12-01,4.077,Chandigarh,,,,,,,,,,,,,,
1818-01-01,4.005,Chandigarh,,,,,,,,,,,,,,
1818-02-01,4.23,Chandigarh,,,,,,,,,,,,,,
1818-03-01,10.089,Chandigarh,,,,,,,,,,,,,,
1818-04-01,15.915999999999999,Chandigarh,,,,,,,,,,,,,,
1818-05-01,18.987000000000002,Chandigarh,,,,,,,,,,,,,,
1818-06-01,20.33,Chandigarh,,,,,,,,,,,,,,
1818-07-01,18.155,Chandigarh,,,,,,,,,,,,,,
1818-08-01,17.557000000000002,Chandigarh,,,,,,,,,,,,,,
1818-09-01,15.125,Chandigarh,,,,,,,,,,,,,,
1818-10-01,12.04,Chandigarh,,,,,,,,,,,,,,
1818-11-01,9.514,Chandigarh,,,,,,,,,,,,,,
1818-12-01,5.553,Chandigarh,,,,,,,,,,,,,,
1819-01-01,2.845,Chandigarh,,,,,,,,,,,,,,
1819-02-01,4.622,Chandigarh,,,,,,,,,,,,,,
1819-03-01,7.975,Chandigarh,,,,,,,,,,,,,,
1819-04-01,13.332,Chandigarh,,,,,,,,,,,,,,
1819-05-01,17.52,Chandigarh,,,,,,,,,,,,,,
1819-06-01,19.158,Chandigarh,,,,,,,,,,,,,,
1819-07-01,18.097,Chandigarh,,,,,,,,,,,,,,
1819-08-01,16.921,Chandigarh,,,,,,,,,,,,,,
1819-09-01,15.805,Chandigarh,,,,,,,,,,,,,,
1819-10-01,13.775,Chandigarh,,,,,,,,,,,,,,
1819-11-01,9.658,Chandigarh,,,,,,,,,,,,,,
1819-12-01,5.044,Chandigarh,,,,,,,,,,,,,,
1820-01-01,,Chandigarh,,,,,,,,,,,,,,
1820-02-01,4.303999999999999,Chandigarh,,,,,,,,,,,,,,
1820-03-01,9.129,Chandigarh,,,,,,,,,,,,,,
1820-04-01,15.267000000000001,Chandigarh,,,,,,,,,,,,,,
1820-05-01,18.803,Chandigarh,,,,,,,,,,,,,,
1820-06-01,19.673,Chandigarh,,,,,,,,,,,,,,
1820-07-01,18.299,Chandigarh,,,,,,,,,,,,,,
1820-08-01,16.585,Chandigarh,,,,,,,,,,,,,,
1820-09-01,15.995999999999999,Chandigarh,,,,,,,,,,,,,,
1820-10-01,12.697000000000001,Chandigarh,,,,,,,,,,,,,,
1820-11-01,9.008,Chandigarh,,,,,,,,,,,,,,
1820-12-01,4.849,Chandigarh,,,,,,,,,,,,,,
1821-01-01,5.388999999999999,Chandigarh,,,,,,,,,,,,,,
1821-02-01,6.721,Chandigarh,,,,,,,,,,,,,,
1821-03-01,10.022,Chandigarh,,,,,,,,,,,,,,
1821-04-01,14.375,Chandigarh,,,,,,,,,,,,,,
1821-05-01,18.885,Chandigarh,,,,,,,,,,,,,,
1821-06-01,19.62,Chandigarh,,,,,,,,,,,,,,
1821-07-01,18.302,Chandigarh,,,,,,,,,,,,,,
1821-08-01,17.581,Chandigarh,,,,,,,,,,,,,,
1821-09-01,15.002,Chandigarh,,,,,,,,,,,,,,
1821-10-01,13.349,Chandigarh,,,,,,,,,,,,,,
1821-11-01,10.405999999999999,Chandigarh,,,,,,,,,,,,,,
1821-12-01,6.227,Chandigarh,,,,,,,,,,,,,,
1822-01-01,5.671,Chandigarh,,,,,,,,,,,,,,
1822-02-01,7.564,Chandigarh,,,,,,,,,,,,,,
1822-03-01,12.352,Chandigarh,,,,,,,,,,,,,,
1822-04-01,14.698,Chandigarh,,,,,,,,,,,,,,
1822-05-01,18.457,Chandigarh,,,,,,,,,,,,,,
1822-06-01,19.725,Chandigarh,,,,,,,,,,,,,,
1822-07-01,19.205,Chandigarh,,,,,,,,,,,,,,
1822-08-01,17.53,Chandigarh,,,,,,,,,,,,,,
1822-09-01,15.562999999999999,Chandigarh,,,,,,,,,,,,,,
1822-10-01,12.719000000000001,Chandigarh,,,,,,,,,,,,,,
1822-11-01,9.076,Chandigarh,,,,,,,,,,,,,,
1822-12-01,4.765,Chandigarh,,,,,,,,,,,,,,
1823-01-01,4.646,Chandigarh,,,,,,,,,,,,,,
1823-02-01,5.59,Chandigarh,,,,,,,,,,,,,,
1823-03-01,9.852,Chandigarh,,,,,,,,,,,,,,
1823-04-01,14.884,Chandigarh,,,,,,,,,,,,,,
1823-05-01,18.36,Chandigarh,,,,,,,,,,,,,,
1823-06-01,20.464000000000002,Chandigarh,,,,,,,,,,,,,,
1823-07-01,19.019000000000002,Chandigarh,,,,,,,,,,,,,,
1823-08-01,17.315,Chandigarh,,,,,,,,,,,,,,
1823-09-01,14.892000000000001,Chandigarh,,,,,,,,,,,,,,
1823-10-01,12.807,Chandigarh,,,,,,,,,,,,,,
1823-11-01,8.948,Chandigarh,,,,,,,,,,,,,,
1823-12-01,,Chandigarh,,,,,,,,,,,,,,
1824-01-01,,Chandigarh,,,,,,,,,,,,,,
1824-02-01,,Chandigarh,,,,,,,,,,,,,,
1824-03-01,,Chandigarh,,,,,,,,,,,,,,
1824-04-01,,Chandigarh,,,,,,,,,,,,,,
1824-05-01,,Chandigarh,,,,,,,,,,,,,,
1824-06-01,,Chandigarh,,,,,,,,,,,,,,
1824-07-01,,Chandigarh,,,,,,,,,,,,,,
1824-08-01,,Chandigarh,,,,,,,,,,,,,,
1824-09-01,,Chandigarh,,,,,,,,,,,,,,
1824-10-01,,Chandigarh,,,,,,,,,,,,,,
1824-11-01,,Chandigarh,,,,,,,,,,,,,,
1824-12-01,,Chandigarh,,,,,,,,,,,,,,
1825-01-01,,Chandigarh,,,,,,,,,,,,,,
1825-02-01,,Chandigarh,,,,,,,,,,,,,,
1825-03-01,,Chandigarh,,,,,,,,,,,,,,
1825-04-01,,Chandigarh,,,,,,,,,,,,,,
1825-05-01,,Chandigarh,,,,,,,,,,,,,,
1825-06-01,,Chandigarh,,,,,,,,,,,,,,
1825-07-01,,Chandigarh,,,,,,,,,,,,,,
1825-08-01,,Chandigarh,,,,,,,,,,,,,,
1825-09-01,,Chandigarh,,,,,,,,,,,,,,
1825-10-01,,Chandigarh,,,,,,,,,,,,,,
1825-11-01,,Chandigarh,,,,,,,,,,,,,,
1825-12-01,,Chandigarh,,,,,,,,,,,,,,
1826-01-01,,Chandigarh,,,,,,,,,,,,,,
1826-02-01,,Chandigarh,,,,,,,,,,,,,,
1826-03-01,,Chandigarh,,,,,,,,,,,,,,
1826-04-01,,Chandigarh,,,,,,,,,,,,,,
1826-05-01,,Chandigarh,,,,,,,,,,,,,,
1826-06-01,,Chandigarh,,,,,,,,,,,,,,
1826-07-01,,Chandigarh,,,,,,,,,,,,,,
1826-08-01,,Chandigarh,,,,,,,,,,,,,,
1826-09-01,,Chandigarh,,,,,,,,,,,,,,
1826-10-01,,Chandigarh,,,,,,,,,,,,,,
1826-11-01,,Chandigarh,,,,,,,,,,,,,,
1826-12-01,,Chandigarh,,,,,,,,,,,,,,
1827-01-01,,Chandigarh,,,,,,,,,,,,,,
1827-02-01,,Chandigarh,,,,,,,,,,,,,,
1827-03-01,,Chandigarh,,,,,,,,,,,,,,
1827-04-01,,Chandigarh,,,,,,,,,,,,,,
1827-05-01,,Chandigarh,,,,,,,,,,,,,,
1827-06-01,,Chandigarh,,,,,,,,,,,,,,
1827-07-01,,Chandigarh,,,,,,,,,,,,,,
1827-08-01,,Chandigarh,,,,,,,,,,,,,,
1827-09-01,,Chandigarh,,,,,,,,,,,,,,
1827-10-01,,Chandigarh,,,,,,,,,,,,,,
1827-11-01,,Chandigarh,,,,,,,,,,,,,,
1827-12-01,,Chandigarh,,,,,,,,,,,,,,
1828-01-01,,Chandigarh,,,,,,,,,,,,,,
1828-02-01,,Chandigarh,,,,,,,,,,,,,,
1828-03-01,,Chandigarh,,,,,,,,,,,,,,
1828-04-01,,Chandigarh,,,,,,,,,,,,,,
1828-05-01,,Chandigarh,,,,,,,,,,,,,,
1828-06-01,,Chandigarh,,,,,,,,,,,,,,
1828-07-01,,Chandigarh,,,,,,,,,,,,,,
1828-08-01,,Chandigarh,,,,,,,,,,,,,,
1828-09-01,,Chandigarh,,,,,,,,,,,,,,
1828-10-01,,Chandigarh,,,,,,,,,,,,,,
1828-11-01,,Chandigarh,,,,,,,,,,,,,,
1828-12-01,,Chandigarh,,,,,,,,,,,,,,
1829-01-01,,Chandigarh,,,,,,,,,,,,,,
1829-02-01,,Chandigarh,,,,,,,,,,,,,,
1829-03-01,,Chandigarh,,,,,,,,,,,,,,
1829-04-01,,Chandigarh,,,,,,,,,,,,,,
1829-05-01,,Chandigarh,,,,,,,,,,,,,,
1829-06-01,,Chandigarh,,,,,,,,,,,,,,
1829-07-01,,Chandigarh,,,,,,,,,,,,,,
1829-08-01,,Chandigarh,,,,,,,,,,,,,,
1829-09-01,,Chandigarh,,,,,,,,,,,,,,
1829-10-01,,Chandigarh,,,,,,,,,,,,,,
1829-11-01,,Chandigarh,,,,,,,,,,,,,,
1829-12-01,,Chandigarh,,,,,,,,,,,,,,
1830-01-01,,Chandigarh,,,,,,,,,,,,,,
1830-02-01,,Chandigarh,,,,,,,,,,,,,,
1830-03-01,,Chandigarh,,,,,,,,,,,,,,
1830-04-01,,Chandigarh,,,,,,,,,,,,,,
1830-05-01,,Chandigarh,,,,,,,,,,,,,,
1830-06-01,,Chandigarh,,,,,,,,,,,,,,
1830-07-01,,Chandigarh,,,,,,,,,,,,,,
1830-08-01,,Chandigarh,,,,,,,,,,,,,,
1830-09-01,,Chandigarh,,,,,,,,,,,,,,
1830-10-01,,Chandigarh,,,,,,,,,,,,,,
1830-11-01,,Chandigarh,,,,,,,,,,,,,,
1830-12-01,,Chandigarh,,,,,,,,,,,,,,
1831-01-01,,Chandigarh,,,,,,,,,,,,,,
1831-02-01,,Chandigarh,,,,,,,,,,,,,,
1831-03-01,,Chandigarh,,,,,,,,,,,,,,
1831-04-01,,Chandigarh,,,,,,,,,,,,,,
1831-05-01,,Chandigarh,,,,,,,,,,,,,,
1831-06-01,,Chandigarh,,,,,,,,,,,,,,
1831-07-01,,Chandigarh,,,,,,,,,,,,,,
1831-08-01,,Chandigarh,,,,,,,,,,,,,,
1831-09-01,,Chandigarh,,,,,,,,,,,,,,
1831-10-01,,Chandigarh,,,,,,,,,,,,,,
1831-11-01,,Chandigarh,,,,,,,,,,,,,,
1831-12-01,,Chandigarh,,,,,,,,,,,,,,
1832-01-01,,Chandigarh,,,,,,,,,,,,,,
1832-02-01,,Chandigarh,,,,,,,,,,,,,,
1832-03-01,,Chandigarh,,,,,,,,,,,,,,
1832-04-01,,Chandigarh,,,,,,,,,,,,,,
1832-05-01,,Chandigarh,,,,,,,,,,,,,,
1832-06-01,,Chandigarh,,,,,,,,,,,,,,
1832-07-01,,Chandigarh,,,,,,,,,,,,,,
1832-08-01,,Chandigarh,,,,,,,,,,,,,,
1832-09-01,,Chandigarh,,,,,,,,,,,,,,
1832-10-01,,Chandigarh,,,,,,,,,,,,,,
1832-11-01,,Chandigarh,,,,,,,,,,,,,,
1832-12-01,,Chandigarh,,,,,,,,,,,,,,
1833-01-01,5.252999999999999,Chandigarh,,,,,,,,,,,,,,
1833-02-01,5.921,Chandigarh,,,,,,,,,,,,,,
1833-03-01,9.357999999999999,Chandigarh,,,,,,,,,,,,,,
1833-04-01,14.199000000000002,Chandigarh,,,,,,,,,,,,,,
1833-05-01,17.962,Chandigarh,,,,,,,,,,,,,,
1833-06-01,20.061,Chandigarh,,,,,,,,,,,,,,
1833-07-01,18.902,Chandigarh,,,,,,,,,,,,,,
1833-08-01,17.465,Chandigarh,,,,,,,,,,,,,,
1833-09-01,15.987,Chandigarh,,,,,,,,,,,,,,
1833-10-01,13.069,Chandigarh,,,,,,,,,,,,,,
1833-11-01,11.154000000000002,Chandigarh,,,,,,,,,,,,,,
1833-12-01,6.755,Chandigarh,,,,,,,,,,,,,,
1834-01-01,3.367,Chandigarh,,,,,,,,,,,,,,
1834-02-01,5.852,Chandigarh,,,,,,,,,,,,,,
1834-03-01,10.214,Chandigarh,,,,,,,,,,,,,,
1834-04-01,14.322000000000001,Chandigarh,,,,,,,,,,,,,,
1834-05-01,18.986,Chandigarh,,,,,,,,,,,,,,
1834-06-01,19.291,Chandigarh,,,,,,,,,,,,,,
1834-07-01,19.061,Chandigarh,,,,,,,,,,,,,,
1834-08-01,17.584,Chandigarh,,,,,,,,,,,,,,
1834-09-01,16.233,Chandigarh,,,,,,,,,,,,,,
1834-10-01,13.254000000000001,Chandigarh,,,,,,,,,,,,,,
1834-11-01,10.593,Chandigarh,,,,,,,,,,,,,,
1834-12-01,7.01,Chandigarh,,,,,,,,,,,,,,
1835-01-01,5.379,Chandigarh,,,,,,,,,,,,,,
1835-02-01,5.937,Chandigarh,,,,,,,,,,,,,,
1835-03-01,8.725,Chandigarh,,,,,,,,,,,,,,
1835-04-01,13.843,Chandigarh,,,,,,,,,,,,,,
1835-05-01,17.252,Chandigarh,,,,,,,,,,,,,,
1835-06-01,18.617,Chandigarh,,,,,,,,,,,,,,
1835-07-01,17.919,Chandigarh,,,,,,,,,,,,,,
1835-08-01,16.482,Chandigarh,,,,,,,,,,,,,,
1835-09-01,14.682,Chandigarh,,,,,,,,,,,,,,
1835-10-01,12.68,Chandigarh,,,,,,,,,,,,,,
1835-11-01,8.482000000000001,Chandigarh,,,,,,,,,,,,,,
1835-12-01,4.803,Chandigarh,,,,,,,,,,,,,,
1836-01-01,4.3839999999999995,Chandigarh,,,,,,,,,,,,,,
1836-02-01,5.386,Chandigarh,,,,,,,,,,,,,,
1836-03-01,9.812999999999999,Chandigarh,,,,,,,,,,,,,,
1836-04-01,14.01,Chandigarh,,,,,,,,,,,,,,
1836-05-01,,Chandigarh,,,,,,,,,,,,,,
1836-06-01,19.616,Chandigarh,,,,,,,,,,,,,,
1836-07-01,18.743,Chandigarh,,,,,,,,,,,,,,
1836-08-01,17.214000000000002,Chandigarh,,,,,,,,,,,,,,
1836-09-01,15.797,Chandigarh,,,,,,,,,,,,,,
1836-10-01,13.759,Chandigarh,,,,,,,,,,,,,,
1836-11-01,9.094,Chandigarh,,,,,,,,,,,,,,
1836-12-01,6.619,Chandigarh,,,,,,,,,,,,,,
1837-01-01,,Chandigarh,,,,,,,,,,,,,,
1837-02-01,,Chandigarh,,,,,,,,,,,,,,
1837-03-01,,Chandigarh,,,,,,,,,,,,,,
1837-04-01,,Chandigarh,,,,,,,,,,,,,,
1837-05-01,,Chandigarh,,,,,,,,,,,,,,
1837-06-01,,Chandigarh,,,,,,,,,,,,,,
1837-07-01,18.694000000000003,Chandigarh,,,,,,,,,,,,,,
1837-08-01,17.519000000000002,Chandigarh,,,,,,,,,,,,,,
1837-09-01,16.090999999999998,Chandigarh,,,,,,,,,,,,,,
1837-10-01,12.914000000000001,Chandigarh,,,,,,,,,,,,,,
1837-11-01,9.389,Chandigarh,,,,,,,,,,,,,,
1837-12-01,6.625,Chandigarh,,,,,,,,,,,,,,
1838-01-01,,Chandigarh,,,,,,,,,,,,,,
1838-02-01,,Chandigarh,,,,,,,,,,,,,,
1838-03-01,,Chandigarh,,,,,,,,,,,,,,
1838-04-01,13.978,Chandigarh,,,,,,,,,,,,,,
1838-05-01,,Chandigarh,,,,,,,,,,,,,,
1838-06-01,19.599,Chandigarh,,,,,,,,,,,,,,
1838-07-01,19.625999999999998,Chandigarh,,,,,,,,,,,,,,
1838-08-01,17.804000000000002,Chandigarh,,,,,,,,,,,,,,
1838-09-01,15.857999999999999,Chandigarh,,,,,,,,,,,,,,
1838-10-01,13.825999999999999,Chandigarh,,,,,,,,,,,,,,
1838-11-01,10.019,Chandigarh,,,,,,,,,,,,,,
1838-12-01,,Chandigarh,,,,,,,,,,,,,,
1839-01-01,,Chandigarh,,,,,,,,,,,,,,
1839-02-01,,Chandigarh,,,,,,,,,,,,,,
1839-03-01,,Chandigarh,,,,,,,,,,,,,,
1839-04-01,,Chandigarh,,,,,,,,,,,,,,
1839-05-01,,Chandigarh,,,,,,,,,,,,,,
