State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual Total,Kharif,Rabi
Maharashtra, Yeotmal,2006,0,0,57.6,14,27.9,112,351.7,403.8,205.3,106.8,10.9,0,1290,1207.5,82.5
Maharashtra, Yeotmal,2007,0,0,4.6,1,14.4,122,250.4,176,216.1,5.4,6.2,0,796.1,784.3,11.8
Maharashtra, Yeotmal,2008,0,0,72.4,7.2,5.2,83.4,178.1,196.5,130.6,31.1,0,0,704.5,624.9,79.6
Maharashtra, Yeotmal,2009,0,0,1.2,0,10.2,99.4,142.3,128.1,108.3,10,70.1,0.4,570,498.3,71.7
Maharashtra, Yeotmal,2010,25.3,15,10.3,0,0,120.7,391.8,367.4,132.5,57.5,81.2,0,1201.7,1069.9,131.8
Manipur,Churachandpur,2004,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Churachandpur,2005,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Churachandpur,2006,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Churachandpur,2007,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Churachandpur,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Churachandpur,2009,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Churachandpur,2010,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Imphal,2004,5.2,0,20.2,380,152.4,190.8,168.8,171.6,142.9,93.9,10.9,2.1,1338.8,920.4,418.4
Manipur,Imphal,2005,0,35.2,99.1,71,112.4,86.4,193.7,182.8,213.8,185.4,19.1,31.8,1230.7,974.5,256.2
Manipur,Imphal,2006,0,37.4,1.9,70.1,205.8,169.6,152.9,67.5,94.8,2.3,30.7,13.2,846.2,692.9,153.3
Manipur,Imphal,2007,0,184.7,6.6,158.5,256.7,220.2,129.1,89.8,156.9,140.6,49.7,0.2,1393,993.3,399.7
Manipur,Imphal,2008,33.3,31.7,78.9,14.8,93.2,170.1,256,200.5,85.6,95.8,0.9,2,1062.8,901.2,161.6
Manipur,Imphal,2009,0,22.5,40.1,74.4,105.3,108.1,183.1,203.4,113.9,152.1,5.2,0,1008.1,865.9,142.2
Manipur,Imphal,2010,7.8,7,98.4,248.4,222.2,260.2,300.9,93,136.9,194.2,16.1,47.3,1632.4,1207.4,425
Manipur,Senapati,2004,N.A.,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Manipur,Senapati,2005,N.A.,0,N.A.,31.4,0,138.6,70.9,N.A.,N.A.,N.A.,N.A.,36,N.A.,209.5,67.4
Manipur,Senapati,2006,0,0,2.4,180,453.7,271.4,245.1,81,209.9,15,14.4,0.5,1473.4,1276.1,197.3
Manipur,Senapati,2007,2.2,115.7,15,38.2,267.4,123,312.8,257.6,321.2,197.8,82.4,0,1733.3,1479.8,253.5
Manipur,Senapati,2008,0,5,29,30.8,106.2,275.8,14.2,329.4,279.6,19.2,0,12,1101.2,1024.4,76.8
Manipur,Senapati,2009,0,N.A.,70.6,21.2,111.2,104.9,192.6,N.A.,251.9,31.4,15,N.A.,N.A.,692,106.8
Manipur,Senapati,2010,0,N.A.,0,N.A.,N.A.,N.A.,N.A.,N.A.,114,N.A.,N.A.,N.A.,N.A.,114,0
Meghalaya,East Garo Hills,2004,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Meghalaya,East Garo Hills,2005,N.A.,1.8,136.9,116.6,0,43,671.3,447.9,129.6,506.6,0,0,N.A.,1798.4,255.3
Meghalaya,East Garo Hills,2006,0,23.2,2.4,167.4,242.6,401.1,282.9,194.4,346.9,73.1,12,8.1,1754.1,1541,213.1
Meghalaya,East Garo Hills,2007,0,40.4,32.5,214.6,132.8,705.5,945.1,432.3,524.9,203.8,38.9,0,3270.8,2944.4,326.4
Meghalaya,East Garo Hills,2008,30.7,6.1,147.1,205,302.6,651.4,794.4,622.5,159.8,243.1,0,0,3162.7,2773.8,388.9
Meghalaya,East Garo Hills,2009,0,0,38.5,98.1,340.1,462.7,687.3,1120.4,56.8,255.9,0,0,3059.8,2923.2,136.6
Meghalaya,East Garo Hills,2010,0,0,102.1,549.5,365.6,301.1,619.5,210.6,160.9,176.9,0,0,2486.2,1834.6,651.6
Meghalaya,East Khasi Hills,2004,8.5,13,465.5,1108.2,1053.8,1150.2,3079,1060.1,782,1174.1,22.6,18,9935,8299.2,1635.8
Meghalaya,East Khasi Hills,2005,13.2,12.7,342.4,273.8,609.2,1276.2,1396.8,1585.7,295.2,429.1,3.7,1.9,6239.9,5592.2,647.7
Meghalaya,East Khasi Hills,2006,0.2,88,29.2,378.7,833.4,1433.3,817.6,368.9,576.1,37.9,27.8,9.4,4600.5,4067.2,533.3
Meghalaya,East Khasi Hills,2007,0,75.1,18.2,527.9,592.4,1714.6,2997.5,643.1,1326.1,522.1,171.8,0.3,8589.1,7795.8,793.3
Meghalaya,East Khasi Hills,2008,40.6,21.5,233.7,257,295.7,1211.4,2035,1899.8,591.5,292,2.7,4.3,6885.2,6325.4,559.8
Meghalaya,East Khasi Hills,2009,0,45,59,254.8,659.5,766.9,1482,1432.1,399.2,284.9,2.2,0.7,5386.3,5024.6,361.7
Meghalaya,East Khasi Hills,2010,0,0.5,418.7,1427.4,757.4,1883.4,1385.8,1188.9,714.6,478,15,21.7,8291.4,6408.1,1883.3
Meghalaya,Jaintia Hills,2004,3,3.9,68,247.4,546,545.2,2372.8,377.2,371.4,829.4,1.2,3,5368.5,5042,326.5
Meghalaya,Jaintia Hills,2005,15.4,7,222.6,413.8,224.2,435.4,546,730.8,142,373.6,21.6,13.2,3145.6,2452,693.6
Meghalaya,Jaintia Hills,2006,0,11,66.8,152.6,756.3,507.1,408.7,243,345.2,229,43,15.6,2778.3,2489.3,289
Meghalaya,Jaintia Hills,2007,0,87.4,0.8,102.4,134.4,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,134.4,190.6
Meghalaya,Jaintia Hills,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Meghalaya,Jaintia Hills,2009,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Meghalaya,Jaintia Hills,2010,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Mizoram,Aizwal,2004,0,0,6.4,353.8,214.8,431.6,614.8,379.8,328.3,133.6,2.1,0.7,2465.9,2102.9,363
Mizoram,Aizwal,2005,6.1,6.7,153.7,85.1,295.5,118.5,410.7,250.6,308.7,222,34.8,5.4,1897.8,1606,291.8
Mizoram,Aizwal,2006,0,4.8,1.5,57.1,387.5,469.1,411.2,264.4,242.2,182.7,2.5,0,2023,1957.1,65.9
Mizoram,Aizwal,2007,0,61.3,26.9,222.2,201.1,511.6,424.5,447.1,580.3,185.6,99.3,0,2759.9,2350.2,409.7
Mizoram,Aizwal,2008,37.7,9.4,9.2,55.5,140.4,246.3,258.8,426.4,377.8,164.8,24.6,0,1750.9,1614.5,136.4
Mizoram,Aizwal,2009,0,0.3,N.A.,125.8,201.4,207.5,300.3,331.6,249,231.9,12,0,N.A.,1521.7,138.1
Mizoram,Aizwal,2010,0.1,15.8,135,197.7,308,383.5,282.6,493.8,405.7,246.3,15.2,49.2,2532.9,2119.9,413
Mizoram,Chhimtuipui,2004,0,N.A.,71,N.A.,N.A.,161,1217,0,0,135,12,0,N.A.,1513,83
Mizoram,Chhimtuipui,2005,N.A.,0,N.A.,16,62,171.5,242,N.A.,486,N.A.,5,0,N.A.,961.5,21
Mizoram,Chhimtuipui,2006,0,0,0,5,350,458,779,434.5,324.5,205,0,0,2556,2551,5
Mizoram,Chhimtuipui,2007,0,0,0.1,241,0,791.8,473,0,851.3,189,0,0,2546.2,2305.1,241.1
Mizoram,Chhimtuipui,2008,N.A.,0,N.A.,0,0,N.A.,N.A.,N.A.,337.5,N.A.,N.A.,N.A.,N.A.,337.5,0
Mizoram,Chhimtuipui,2009,N.A.,0,20.7,79,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,99.7
Mizoram,Chhimtuipui,2010,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,N.A.,0,0
Nagaland,Kohima,2004,2.9,3.5,10.6,217,174.5,209.2,547.9,237.6,285.2,161,15.3,0.2,1864.9,1615.4,249.5
Nagaland,Kohima,2005,7.6,33.3,101.2,55.4,171.1,263.8,175.6,346.1,255.7,147.7,4.5,8.3,1570.3,1360,210.3
Nagaland,Kohima,2006,0,22.7,10.6,85,214,309.8,234.9,102.5,261.3,83.5,25.4,10.4,1360.1,1206,154.1
Nagaland,Kohima,2007,1.3,63.9,23.3,103.2,243.9,286.7,318.1,458.3,196.5,195.2,77.7,7.3,1975.4,1698.7,276.7
Nagaland,Kohima,2008,41.9,5.4,64.5,37.4,182,350.3,406.4,300.5,349.8,131.1,0,6.4,1875.7,1720.1,155.6
Nagaland,Kohima,2009,0,7.9,24.6,33.7,146.6,161.5,243.7,367.1,190.1,122.1,10.5,0,1307.8,1231.1,76.7
Nagaland,Kohima,2010,2.4,13,60.9,84.1,98.9,329.3,451.6,516.8,228.5,73.7,1,21.2,1881.4,1698.8,182.6
Nagaland,Mon,2004,14,14,20,10.6,N.A.,242,447,164,83.2,193,0,0,N.A.,1129.2,58.6
Nagaland,Mon,2005,N.A.,40,360,163,73,108,168.5,N.A.,N.A.,N.A.,N.A.,13,N.A.,349.5,576
Nagaland,Mon,2006,7.4,103.3,11.4,316,176.8,183.4,257.6,190.8,299.6,N.A.,18.8,9.2,N.A.,1108.2,466.1
Nagaland,Mon,2007,0,0,72.6,279.6,158.8,349.6,N.A.,386,405,N.A.,N.A.,13.5,N.A.,1299.4,365.7
Nagaland,Mon,2008,N.A.,N.A.,117,0,206.8,N.A.,N.A.,N.A.,152.1,N.A.,N.A.,0,N.A.,358.9,117
Nagaland,Mon,2009,N.A.,6.2,41,90.6,97.8,145.9,N.A.,N.A.,164,118.4,31,N.A.,N.A.,526.1,168.8
Nagaland,Mon,2010,0.5,7.1,9,N.A.,N.A.,N.A.,N.A.,N.A.,282.5,N.A.,N.A.,N.A.,N.A.,282.5,16.6
Nagaland,Phek,2004,2.2,2.8,7,275.6,126.7,215.8,450,224.5,253.9,205.3,17,0,1780.8,1476.2,304.6
Nagaland,Phek,2005,2.4,29.8,143.8,61.9,227.4,294.2,235,161,108.2,166.2,4.4,23.4,1457.7,1192,265.7
Nagaland,Phek,2006,0,15.6,7.8,127.2,109,232.2,211.4,100.2,281.4,76.6,21.8,0,1183.2,1010.8,172.4
Nagaland,Phek,2007,0,81,6.8,88.4,200.4,306.4,325.4,213.4,217.8,185.1,64.2,13.8,1702.7,1448.5,254.2
Nagaland,Phek,2008,40,10,43.6,31.8,189,353.6,169.6,225.6,143,131.8,0.4,5.8,1344.2,1212.6,131.6
Nagaland,Phek,2009,1.4,6.8,9.6,57.8,164.4,157.2,182.2,273.8,84.8,109.4,1.2,0,1048.6,971.8,76.8
Nagaland,Phek,2010,0,0.6,0,0,109.5,339.8,253.6,288,212.6,193,5.8,0,1402.9,1396.5,6.4
Nagaland,Tuensang,2004,24.8,N.A.,4.2,4.3,63.9,116.2,171.9,102,122.3,85,7.6,1.6,N.A.,661.3,42.5
Nagaland,Tuensang,2005,N.A.,2.1,49.8,25.1,78,76.4,118.9,86.5,66.4,105,N.A.,3.8,N.A.,531.2,80.8
Nagaland,Tuensang,2006,0,1.6,0,37.2,58.8,130.9,173.2,49.6,83.2,44,5.5,0,584,539.7,44.3
Nagaland,Tuensang,2007,0.1,0,10.2,43,105.2,111.4,257.8,152.6,167.9,N.A.,45.6,30,N.A.,794.9,128.9
Nagaland,Tuensang,2008,33.4,3.8,5,21,26.2,197,138.2,134.9,48.9,91.4,0,2.3,702.1,636.6,65.5
Nagaland,Tuensang,2009,0,3.5,13.7,29.7,64.2,115.4,184.5,207.3,128.9,74.2,0,0,821.4,774.5,46.9
Nagaland,Tuensang,2010,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Orissa,Angul,2004,7.2,14.5,26.5,69.2,59.9,131.9,396.5,390.4,123.1,96.6,0,0,1315.8,1198.4,117.4
Orissa,Angul,2005,25.8,1.2,30.7,10.8,49.5,303.7,685.5,192,223.6,246.6,3.9,0.1,1773.4,1700.9,72.5
Orissa,Angul,2006,0,0,20,15.6,97.7,122.7,303.4,598.1,183.8,18,20.9,0,1380.2,1323.7,56.5
Orissa,Angul,2007,0.2,14.7,3.9,28.4,43.1,234.8,258.5,214.5,402.3,29,5.7,0,1235.1,1182.2,52.9
Orissa,Angul,2008,53,6.2,10.8,36.1,30.2,413.8,294.6,311.7,379.9,10.4,1.1,0,1547.8,1440.6,107.2
Orissa,Angul,2009,0,0,1.2,0,54,69.4,645,320.3,109,112.9,30.8,0,1342.6,1310.6,32
Orissa,Angul,2010,1.7,0.2,19.9,2.5,96,109.8,216.7,221.9,194.9,76.8,7.2,35.5,983.1,916.1,67
Orissa,Balasore,2004,0,3.1,7.6,93.3,76.6,316.3,262.6,361.7,227.4,257.3,0.1,0,1606,1501.9,104.1
Orissa,Balasore,2005,14.8,6.5,81.1,64.1,113.5,199.4,340.2,237.5,535.5,509.9,0,2.5,2105,1936,169
Orissa,Balasore,2006,0,0,29.5,27.4,96,257.5,366.3,499.4,443.4,21.9,23.4,0,1764.8,1684.5,80.3
Orissa,Balasore,2007,5.3,90.8,17.7,37.1,106.2,285.2,471.6,582.3,536.1,59.6,36.4,0,2228.3,2041,187.3
Orissa,Balasore,2008,78.3,27.2,15.6,44,97.6,657.2,288.9,265.7,305.4,15.4,0.1,0,1795.4,1630.2,165.2
Orissa,Balasore,2009,0,0,16.1,3.6,207.1,74.5,387.5,275,297.6,201,24.5,0,1486.9,1442.7,44.2
Orissa,Balasore,2010,0.2,2.3,14.6,2.8,204.9,187.9,266.6,183.4,302.6,209.1,10.4,27.9,1412.7,1354.5,58.2
Orissa,Bodhgarh,2004,8.5,0,5.3,32.9,50.8,241.4,501.8,330.3,144.9,74.6,0,0,1390.5,1343.8,46.7
Orissa,Bodhgarh,2005,35,7,0,0,2.3,105.1,572.2,286.7,298.7,158.7,13,0,1478.7,1423.7,55
Orissa,Bodhgarh,2006,0,0,0,22.7,88.3,174.5,425.1,786.8,154,11,20.7,0,1683.1,1639.7,43.4
Orissa,Bodhgarh,2007,0,8,0,0,49.3,436.2,243.7,208.8,433.8,8,0,0,1387.8,1379.8,8
Orissa,Bodhgarh,2008,16.2,16.2,8.6,21.9,0,419.5,308.9,365.7,344.5,16,0,0,1517.5,1454.6,62.9
Orissa,Bodhgarh,2009,0,0,0.2,0,3.3,66.7,651.1,384.2,154.1,25.5,21.8,0,1306.9,1284.9,22
Orissa,Bodhgarh,2010,2.3,0,0,0,61.6,151.5,271.2,260.6,225.3,74.5,19.5,24.9,1091.4,1044.7,46.7
Orissa,Bolangir,2004,4.6,21.5,0,64.5,18.6,253.1,352.2,221,108.8,84.4,0,0,1128.7,1038.1,90.6
Orissa,Bolangir,2005,51.2,16.5,2,0,23,121.2,423.1,141.9,233.8,120.3,2.8,4.1,1139.9,1063.3,76.6
Orissa,Bolangir,2006,0,0,36.4,25.8,119.6,138.7,535.8,588.5,135.8,21.9,13.2,0,1615.7,1540.3,75.4
Orissa,Bolangir,2007,0,11.2,0,17,23.6,288.6,220.4,355.9,294.7,33.8,0,0,1245.2,1217,28.2
Orissa,Bolangir,2008,51.3,2.3,0,18.8,0,226.2,359.4,589.1,526.7,16.2,0,0,1790,1717.6,72.4
Orissa,Bolangir,2009,0,0,0,0,28.2,88.7,943.7,370.1,129.9,52.1,33.6,0,1646.3,1612.7,33.6
Orissa,Bolangir,2010,10.7,0,0,0.6,35.4,76.8,426.4,252.9,296.5,73.9,15.2,30.7,1219.1,1161.9,57.2
Orissa,Cuttack,2004,6.7,16.5,3.2,72,40,153.3,276,257,200.5,238,0.2,0,1263.4,1164.8,98.6
Orissa,Cuttack,2005,18.7,0.3,60.4,46.1,78.3,149.5,603,226.8,459.5,310.1,19.5,1.8,1974,1827.2,146.8
Orissa,Cuttack,2006,0.3,0,53.7,43.9,182.9,178.6,352.8,683.3,322.2,28.9,17.5,0,1864.1,1748.7,115.4
Orissa,Cuttack,2007,0,76.2,11.5,8.4,137.5,254.6,232.7,499.6,630.8,57.3,2.4,0,1911,1812.5,98.5
Orissa,Cuttack,2008,71.1,5.4,9.3,50.3,87.4,436.8,321.9,410.9,479.6,17,0,0,1889.7,1753.6,136.1
Orissa,Cuttack,2009,0,0,0.4,1,118,88.3,712.9,417.5,259.7,243.2,35.3,0,1876.3,1839.6,36.7
Orissa,Cuttack,2010,8.4,0,15.7,0,116.4,291.8,327.1,302.5,211.7,202.6,34.6,46.9,1557.7,1452.1,105.6
Orissa,Deogarh,2004,1.9,8.5,0.7,0.8,23,77.9,307.6,427.6,103,60.3,0,0,1011.3,999.4,11.9
Orissa,Deogarh,2005,48.5,3.1,21.3,0,35.8,293.5,370.7,155.7,137,126.6,0,24.9,1217.1,1119.3,97.8
Orissa,Deogarh,2006,0,0,25.6,4.7,87.8,115.1,263.1,466.4,133.6,12.1,8.6,0,1117,1078.1,38.9
Orissa,Deogarh,2007,0,72.4,15.7,25.5,35.1,130.7,400.4,315.4,435.9,25,5.4,0,1461.5,1342.5,119
Orissa,Deogarh,2008,2.5,5.8,0,14.1,28.9,369.3,320.3,321.6,214.3,9.2,0.7,0,1286.7,1263.6,23.1
Orissa,Deogarh,2009,0,0,0,0,39.1,66.8,455,244.5,58.9,92.3,21.9,0,978.5,956.6,21.9
Orissa,Deogarh,2010,2.4,1.7,4.1,0,72.1,148,255.4,288.2,121.3,35.2,0.5,22.9,951.8,920.2,31.6
Orissa,Dhenkanal,2004,0,0,0,60,40.2,159.2,320.2,251.9,111.4,131.3,0,0,1074.2,1014.2,60
Orissa,Dhenkanal,2005,33,2,30.7,15.7,70.3,177.1,645.3,204.8,360.8,306,7,0,1852.7,1764.3,88.4
Orissa,Dhenkanal,2006,0,0,51.7,34.3,149.7,108.1,343.2,609.1,242.7,26,6.8,0,1571.6,1478.8,92.8
Orissa,Dhenkanal,2007,0,22.4,1.7,6.2,44.4,248.5,241,266.8,413.9,39.2,5.9,0,1290,1253.8,36.2
Orissa,Dhenkanal,2008,54.3,5.6,4,24.3,73.2,259.9,284.1,329.9,292.9,19.2,0,0,1347.4,1259.2,88.2
Orissa,Dhenkanal,2009,0,0,3.8,0.1,91.6,52.2,761.9,246.8,146.2,164.1,28.1,0,1494.8,1462.8,32
Orissa,Dhenkanal,2010,0.3,0,12.4,3,114.4,172.1,223.4,257.9,199,102.8,22.5,48.4,1156.2,1069.6,86.6
Orissa,Gajapati,2004,23.5,22.5,18.9,160.1,51.2,151.9,238.3,159.5,154.8,240.5,7.4,0,1228.6,996.2,232.4
Orissa,Gajapati,2005,12.4,2.1,39,58.3,56.8,104,184.6,149.4,483.9,190.8,43.7,0.4,1325.4,1169.5,155.9
Orissa,Gajapati,2006,0,0,53.8,66.7,117.2,168.1,344.7,431.4,363.7,24.9,13.9,0,1584.4,1450,134.4
Orissa,Gajapati,2007,0,6.8,20.5,46.5,147,321.2,114.8,268,290.4,142,3.8,0,1361,1283.4,77.6
Orissa,Gajapati,2008,31,46.5,87.8,61.6,124.3,88,261.3,255.2,279.4,34.5,11.2,0,1280.8,1042.7,238.1
Orissa,Gajapati,2009,0,0,14.8,26.3,41.7,142.9,348.9,236.9,157.8,91,43.2,0.1,1103.6,1019.2,84.4
Orissa,Gajapati,2010,32.9,5.5,11.7,27.6,129.4,120.6,234.2,277.7,191.7,273.1,91.6,77.5,1473.5,1226.7,246.8
Orissa,Ganjam,2004,6.5,33.2,18.3,97.6,19.2,86.8,239.5,155.2,128,200.2,0,0,984.5,828.9,155.6
Orissa,Ganjam,2005,40.3,0,29.2,18.7,44.4,100.2,224.2,153.2,378.3,292.4,60.2,1,1342.1,1192.7,149.4
Orissa,Ganjam,2006,1.5,0,57.8,27.1,100.3,174.7,422.2,394.7,232.1,63.8,23.3,0,1497.5,1387.8,109.7
Orissa,Ganjam,2007,0,32.1,20.7,7.6,81,270.2,118.9,317.7,352.2,83,1.2,0,1284.6,1223,61.6
Orissa,Ganjam,2008,14.2,19.3,34.7,32,68.8,178.4,206.6,298.2,270.1,28.7,23.7,0,1174.7,1050.8,123.9
Orissa,Ganjam,2009,0,0,8.6,7.3,81.1,99.5,476.9,207.1,129,164.8,89.4,0,1263.7,1158.4,105.3
Orissa,Ganjam,2010,58.5,2.1,7.8,3.8,145.1,194.6,140.6,323.4,195.2,264.3,134.4,87.6,1557.4,1263.2,294.2
Orissa,Jagatsinghpur,2004,3.6,7.6,0.1,100.5,51.2,92.1,257.9,488.3,177.6,240.3,0.1,0,1419.3,1307.4,111.9
Orissa,Jagatsinghpur,2005,27,0,81.3,20.1,24.5,173.8,330.8,205.8,492.4,457.2,20,2.5,1835.4,1684.5,150.9
Orissa,Jagatsinghpur,2006,3.9,0,11.4,8.2,138.4,152.1,432.1,794.3,246.7,73.4,10.8,0,1871.3,1837,34.3
Orissa,Jagatsinghpur,2007,0,70.2,2.2,10,115.9,206.7,151.7,673.7,462.1,70.6,3.2,0,1766.3,1680.7,85.6
Orissa,Jagatsinghpur,2008,31.2,60.3,7.3,130.3,68,407,321.9,370.9,492.4,104.6,10.4,0,2004.3,1764.8,239.5
Orissa,Jagatsinghpur,2009,0,0,0.1,18.4,264.7,52.5,698.2,299.8,245.3,90.1,32.3,0,1701.4,1650.6,50.8
Orissa,Jagatsinghpur,2010,1.2,0.2,0,0,126.7,177.1,201.2,312.6,167,398.6,64,40.3,1488.9,1383.2,105.7
Orissa,Jajpur,2004,5.4,32.8,20.2,76.6,47.8,177.1,257.8,320.3,164,163.5,0,0,1265.5,1130.5,135
Orissa,Jajpur,2005,26.5,0.2,47.8,44.1,69,188,439.2,234.6,264.2,215.2,3.1,0,1531.9,1410.2,121.7
Orissa,Jajpur,2006,0,0,35.1,31.2,114.1,320.3,268.1,506.9,464.2,23.4,41.5,0,1804.8,1697,107.8
Orissa,Jajpur,2007,0,54.2,64.1,41.5,98,195.5,268.1,381.5,556.4,75.9,23.3,0,1758.5,1575.4,183.1
Orissa,Jajpur,2008,68.3,3.8,3.9,36.7,62.9,430.7,233.3,254.7,570,24.3,0,0,1688.6,1575.9,112.7
Orissa,Jajpur,2009,0,0,1.5,3.2,167.3,78.9,557.9,414.3,235.3,206.2,8.5,0,1673.1,1659.9,13.2
Orissa,Jajpur,2010,0.7,0.3,32.3,14.7,129.9,208.9,145.5,279.4,212.3,179,40.6,39.1,1282.7,1155,127.7
Orissa,Jharsuguda,2004,16.8,5.4,6.5,56.3,8.9,141.8,371.6,679.1,135.9,99.8,0,0.3,1522.4,1437.1,85.3
Orissa,Jharsuguda,2005,29.2,10,4.7,6,13.4,317.8,500.5,261.3,129.5,110.3,4.7,44.8,1432.2,1332.8,99.4
Orissa,Jharsuguda,2006,0,0,51.5,31.3,56.6,138,466.1,457,104.2,26.5,2.5,0,1333.7,1248.4,85.3
Orissa,Jharsuguda,2007,0,73.8,0.3,0.6,36,189.7,386.6,405,352.8,44.5,35.6,0,1524.9,1414.6,110.3
Orissa,Jharsuguda,2008,38.2,24.5,8.3,13.8,15.6,332.9,438,493.8,351.3,39.3,16.3,0,1772,1670.9,101.1
Orissa,Jharsuguda,2009,0,0,0,1.7,43.9,34.1,535.2,271.4,69.2,135.9,13.4,0,1104.8,1089.7,15.1
Orissa,Jharsuguda,2010,0.6,1.8,0,0,30.9,198.1,291,311,131.5,55.9,6.7,41.1,1068.6,1018.4,50.2
Orissa,Kalahandi,2004,0,18,0,17.2,16.1,407.5,348.3,405.6,199.2,155.8,0,0,1567.7,1532.5,35.2
Orissa,Kalahandi,2005,29.6,4.5,0,2.4,19.8,167.5,311.1,163.8,407.2,44.5,0,0,1150.4,1113.9,36.5
Orissa,Kalahandi,2006,0,0,67.8,18.8,103.7,133.5,648,722.5,296.6,12.3,39.4,0,2042.6,1916.6,126
Orissa,Kalahandi,2007,0,0,0,0.4,52.2,410,229.4,638.2,338.2,83.9,0,0,1752.3,1751.9,0.4
Orissa,Kalahandi,2008,34.1,7.4,18.3,22.4,1.4,295.6,310.9,636.2,456.4,34,0,0,1816.7,1734.5,82.2
Orissa,Kalahandi,2009,0,0,1.5,0,4.8,99.4,881.1,362.4,120.7,48.2,20.4,0,1538.5,1516.6,21.9
Orissa,Kalahandi,2010,2.8,0,0.6,4.2,98.7,122,409.3,310,282.5,167.3,19,33.7,1450.1,1389.8,60.3
Orissa,Kandhamal,2004,0,11,7.2,77.8,19.7,236.6,368.4,287.6,212.4,207.2,0,0,1427.9,1331.9,96
Orissa,Kandhamal,2005,38.7,2.6,16.4,37.5,51.1,172.2,454.6,142.8,506.5,326,13.2,0.6,1762.2,1653.2,109
Orissa,Kandhamal,2006,0,0,47.1,26.5,175.6,256.2,683.7,1059,253,11,34.6,0,2546.7,2438.5,108.2
Orissa,Kandhamal,2007,0,12.4,1.8,20.1,106.1,454.4,198.6,507,456.8,42.6,10.2,0,1810,1765.5,44.5
Orissa,Kandhamal,2008,47.2,3.8,54.4,43.2,9.3,224,249.1,486.7,613.9,42.9,3.6,0,1778.1,1625.9,152.2
Orissa,Kandhamal,2009,0,0,0.2,0,51.2,115.3,878.9,274.4,232.5,108.6,39.7,0,1700.8,1660.9,39.9
Orissa,Kandhamal,2010,18.2,0.4,0,3.8,123.4,154.6,385.8,340.1,403.9,152.8,64.9,51.8,1699.7,1560.6,139.1
Orissa,Kendrapara,2004,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Orissa,Kendrapara,2005,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0,0
Orissa,Kendrapara,2006,0,0,0,0,131.5,220.2,310,543,274.3,23.7,8.3,0,1511,1502.7,8.3
Orissa,Kendrapara,2007,0,30.3,0,7.7,127.3,185.7,204.8,404.8,468.5,84.7,18.7,0,1532.5,1475.8,56.7
Orissa,Kendrapara,2008,27.3,4,5,52,101,428,168.3,254.3,508,83,0,0,1630.9,1542.6,88.3
Orissa,Kendrapara,2009,0,0,0,2,179.7,58.7,667.3,209,360.3,164,35.7,0,1676.7,1639,37.7
Orissa,Kendrapara,2010,0,0,0.3,0,81,92.7,238.3,123.7,196.3,384.3,35,27.3,1178.9,1116.3,62.6
Orissa,Keonjhargarh,2004,0.5,10.1,7.1,76.5,39.1,249.9,240.1,346.8,150.4,117.5,0,0,1238,1143.8,94.2
