State,District,Year,Season,Crop,Rainfall,Area,Yield
Nagaland,PHEK,2004,Kharif     ,Rice,1476.2,19700,36130
Nagaland,PHEK,2005,Kharif     ,Rice,1192,19900,36370
Nagaland,PHEK,2006,Kharif     ,Rice,1010.8,20990,34620
Nagaland,PHEK,2007,Kharif     ,Rice,1448.5,17960,34660
Nagaland,PHEK,2008,Kharif     ,Rice,1212.6,14000,31330
Nagaland,PHEK,2009,Kharif     ,Rice,971.8,12900,21280
Nagaland,PHEK,2010,Kharif     ,Rice,1396.5,13880,33010
Nagaland,TUENSANG,1997,Kharif     ,Rice,1426.714,15680,20000
Nagaland,TUENSANG,1998,Kharif     ,Rice,1499.543,16000,23000
Nagaland,TUENSANG,1999,Kharif     ,Rice,1626.386,18850,27470
Nagaland,TUENSANG,2000,Kharif     ,Rice,1481.844,17250,22650
Nagaland,TUENSANG,2001,Kharif     ,Rice,1724.66,17610,22760
Nagaland,TUENSANG,2002,Kharif     ,Rice,1618.127,16920,21300
Nagaland,TUENSANG,2004,Kharif     ,Rice,661.3,25000,39640
Nagaland,TUENSANG,2005,Kharif     ,Rice,531.2,25300,39850
Nagaland,TUENSANG,2006,Kharif     ,Rice,539.7,26150,41630
Nagaland,TUENSANG,2007,Kharif     ,Rice,794.9,25400,44900
Nagaland,TUENSANG,2008,Kharif     ,Rice,636.6,15900,28830
Nagaland,TUENSANG,2009,Kharif     ,Rice,774.5,15580,20170
Nagaland,TUENSANG,2010,Kharif     ,Rice,0,15040,29650
Nagaland,WOKHA,1997,Kharif     ,Rice,1436.605,23670,30460
Nagaland,WOKHA,1997,Rabi       ,Rice,246.351,50,70
Nagaland,WOKHA,1998,Kharif     ,Rice,1581.005,23000,34000
Nagaland,WOKHA,1999,Kharif     ,Rice,1629.586,23650,34950
Nagaland,WOKHA,2000,Kharif     ,Rice,1561.898,19160,30520
Nagaland,WOKHA,2001,Kharif     ,Rice,1757.102,20040,30630
Nagaland,WOKHA,2001,Rabi       ,Rice,278.977,250,600
Nagaland,WOKHA,2002,Kharif     ,Rice,1697.37,19640,27280
Nagaland,ZUNHEBOTO,1997,Kharif     ,Rice,1447.772,14450,17500
Nagaland,ZUNHEBOTO,1998,Kharif     ,Rice,1513.615,13000,18000
Nagaland,ZUNHEBOTO,1999,Kharif     ,Rice,1642.756,14900,20780
Nagaland,ZUNHEBOTO,2000,Kharif     ,Rice,1504.333,15800,18000
Nagaland,ZUNHEBOTO,2001,Kharif     ,Rice,1761.709,16500,18210
Nagaland,ZUNHEBOTO,2002,Kharif     ,Rice,1663.943,16150,20130
Punjab,AMRITSAR,1997,Kharif     ,Rice,781.788,292000,879000
Punjab,AMRITSAR,1998,Kharif     ,Rice,335.594,305000,878000
Punjab,AMRITSAR,1999,Kharif     ,Rice,300.033,319000,991000
Punjab,AMRITSAR,2000,Kharif     ,Rice,385.715,319000,972000
Punjab,AMRITSAR,2001,Kharif     ,Rice,407.478,319000,958000
Punjab,AMRITSAR,2002,Kharif     ,Rice,325.062,311000,879000
Punjab,AMRITSAR,2004,Kharif     ,Rice,318.1,334000,1034000
Punjab,AMRITSAR,2005,Kharif     ,Rice,507.2,345000,1003000
Punjab,AMRITSAR,2006,Kharif     ,Rice,870.8,178000,538000
Punjab,AMRITSAR,2007,Kharif     ,Rice,423.1,178000,546000
Punjab,AMRITSAR,2008,Kharif     ,Rice,757.1,183000,532000
Punjab,AMRITSAR,2009,Kharif     ,Rice,202.6,185000,501000
Punjab,AMRITSAR,2010,Kharif     ,Rice,464.9,186000,503000
Punjab,BATHINDA,1997,Kharif     ,Rice,472.792,53000,212000
Punjab,BATHINDA,1998,Kharif     ,Rice,284.111,84000,287000
Punjab,BATHINDA,1999,Kharif     ,Rice,201.101,99000,392000
Punjab,BATHINDA,2000,Kharif     ,Rice,283.116,99000,350000
Punjab,BATHINDA,2001,Kharif     ,Rice,289.786,82000,307000
Punjab,BATHINDA,2002,Kharif     ,Rice,180.43,107000,367000
Punjab,FARIDKOT,1997,Kharif     ,Rice,522.6,56000,214000
Punjab,FARIDKOT,1998,Kharif     ,Rice,270.41,82000,246000
Punjab,FARIDKOT,1999,Kharif     ,Rice,206.121,90000,305000
Punjab,FARIDKOT,2000,Kharif     ,Rice,288.829,90000,310000
Punjab,FARIDKOT,2001,Kharif     ,Rice,294.588,70000,267000
Punjab,FARIDKOT,2002,Kharif     ,Rice,196.004,86000,280000
Punjab,FARIDKOT,2004,Kharif     ,Rice,87.6,88000,337000
Punjab,FARIDKOT,2005,Kharif     ,Rice,26,86000,339000
Punjab,FARIDKOT,2006,Kharif     ,Rice,215.3,85000,338000
Punjab,FARIDKOT,2007,Kharif     ,Rice,325.9,87000,351000
Punjab,FARIDKOT,2008,Kharif     ,Rice,322.4,95000,414000
Punjab,FARIDKOT,2009,Kharif     ,Rice,238.4,98000,414000
Punjab,FARIDKOT,2010,Kharif     ,Rice,238.2,101000,409000
Punjab,FATEHGARH SAHIB,1997,Kharif     ,Rice,661.561,82000,302000
Punjab,FATEHGARH SAHIB,1998,Kharif     ,Rice,427.701,83000,271000
Punjab,FATEHGARH SAHIB,1999,Kharif     ,Rice,311.154,82000,302000
Punjab,FATEHGARH SAHIB,2000,Kharif     ,Rice,435.89,84000,350000
Punjab,FATEHGARH SAHIB,2001,Kharif     ,Rice,385.348,81000,324000
Punjab,FATEHGARH SAHIB,2002,Kharif     ,Rice,348.792,80000,312000
Punjab,FATEHGARH SAHIB,2004,Kharif     ,Rice,192,85000,371000
Punjab,FATEHGARH SAHIB,2005,Kharif     ,Rice,302,85000,361000
Punjab,FATEHGARH SAHIB,2006,Kharif     ,Rice,0,84000,340000
Punjab,FATEHGARH SAHIB,2007,Kharif     ,Rice,150,84000,383000
Punjab,FATEHGARH SAHIB,2008,Kharif     ,Rice,191,85000,363000
Punjab,FATEHGARH SAHIB,2009,Kharif     ,Rice,128.7,86000,391000
Punjab,FATEHGARH SAHIB,2010,Kharif     ,Rice,262.9,87000,366000
Punjab,GURDASPUR,1997,Kharif     ,Rice,922.463,181000,509000
Punjab,GURDASPUR,1998,Kharif     ,Rice,437.869,187000,465000
Punjab,GURDASPUR,1999,Kharif     ,Rice,433.012,198000,561000
Punjab,GURDASPUR,2000,Kharif     ,Rice,452.461,191000,569000
Punjab,GURDASPUR,2001,Kharif     ,Rice,521.76,194000,571000
Punjab,GURDASPUR,2002,Kharif     ,Rice,456.084,189000,547000
Punjab,GURDASPUR,2004,Kharif     ,Rice,522.6,202000,641000
Punjab,GURDASPUR,2005,Kharif     ,Rice,820.9,190000,590000
Punjab,GURDASPUR,2006,Kharif     ,Rice,899,201000,636000
Punjab,GURDASPUR,2007,Kharif     ,Rice,918.5,191000,617000
Punjab,GURDASPUR,2008,Kharif     ,Rice,1125.6,201000,663000
Punjab,GURDASPUR,2009,Kharif     ,Rice,502.8,204000,640000
Punjab,GURDASPUR,2010,Kharif     ,Rice,821.8,204000,705000
Punjab,HOSHIARPUR,1997,Kharif     ,Rice,848.315,56000,169000
Punjab,HOSHIARPUR,1998,Kharif     ,Rice,459.428,59000,171000
Punjab,HOSHIARPUR,1999,Kharif     ,Rice,420.407,61000,178000
Punjab,HOSHIARPUR,2000,Kharif     ,Rice,465.297,63000,192000
Punjab,HOSHIARPUR,2001,Kharif     ,Rice,486.579,60000,171000
Punjab,HOSHIARPUR,2002,Kharif     ,Rice,457.321,56000,159000
Punjab,HOSHIARPUR,2004,Kharif     ,Rice,506.9,58000,171000
Punjab,HOSHIARPUR,2005,Kharif     ,Rice,326.7,61000,182000
Punjab,HOSHIARPUR,2006,Kharif     ,Rice,472.2,56000,157000
Punjab,HOSHIARPUR,2007,Kharif     ,Rice,433.6,56000,185000
Punjab,HOSHIARPUR,2008,Kharif     ,Rice,926.7,60000,209000
Punjab,HOSHIARPUR,2009,Kharif     ,Rice,502.7,70000,248000
Punjab,HOSHIARPUR,2010,Kharif     ,Rice,651.5,73000,261000
Punjab,JALANDHAR,1997,Kharif     ,Rice,755.963,126000,422000
Punjab,JALANDHAR,1998,Kharif     ,Rice,385.288,134000,436000
Punjab,JALANDHAR,1999,Kharif     ,Rice,329.708,133000,464000
Punjab,JALANDHAR,2000,Kharif     ,Rice,416.115,136000,488000
Punjab,JALANDHAR,2001,Kharif     ,Rice,403.22,132000,445000
Punjab,JALANDHAR,2002,Kharif     ,Rice,367.105,133000,495000
Punjab,JALANDHAR,2004,Kharif     ,Rice,417.1,145000,538000
Punjab,JALANDHAR,2005,Kharif     ,Rice,694.4,151000,526000
Punjab,JALANDHAR,2006,Kharif     ,Rice,506.6,147000,514000
Punjab,JALANDHAR,2007,Kharif     ,Rice,450.7,149000,554000
Punjab,JALANDHAR,2008,Kharif     ,Rice,664.7,155000,588000
Punjab,JALANDHAR,2009,Kharif     ,Rice,534,161000,636000
Punjab,JALANDHAR,2010,Kharif     ,Rice,486.8,163000,588000
Punjab,KAPURTHALA,1997,Kharif     ,Rice,761.189,97000,290000
Punjab,KAPURTHALA,1998,Kharif     ,Rice,365.257,99000,314000
Punjab,KAPURTHALA,1999,Kharif     ,Rice,317.598,100000,319000
Punjab,KAPURTHALA,2000,Kharif     ,Rice,405.209,103000,358000
Punjab,KAPURTHALA,2001,Kharif     ,Rice,400.549,103000,357000
Punjab,KAPURTHALA,2002,Kharif     ,Rice,352.14,102000,362000
Punjab,KAPURTHALA,2004,Kharif     ,Rice,247.3,105000,423000
Punjab,KAPURTHALA,2005,Kharif     ,Rice,587.3,108000,422000
Punjab,KAPURTHALA,2006,Kharif     ,Rice,458.2,110000,414000
Punjab,KAPURTHALA,2007,Kharif     ,Rice,137.6,110000,428000
Punjab,KAPURTHALA,2008,Kharif     ,Rice,712.5,114000,428000
Punjab,KAPURTHALA,2009,Kharif     ,Rice,664,115000,452000
Punjab,KAPURTHALA,2010,Kharif     ,Rice,416.5,118000,460000
Punjab,LUDHIANA,1997,Kharif     ,Rice,665.197,234000,899000
Punjab,LUDHIANA,1998,Kharif     ,Rice,381.14,241000,789000
Punjab,LUDHIANA,1999,Kharif     ,Rice,290.818,237000,856000
Punjab,LUDHIANA,2000,Kharif     ,Rice,402.613,238000,939000
Punjab,LUDHIANA,2001,Kharif     ,Rice,368.666,235000,916000
Punjab,LUDHIANA,2002,Kharif     ,Rice,327.043,236000,1020000
Punjab,LUDHIANA,2004,Kharif     ,Rice,409.8,400000,1144000
Punjab,LUDHIANA,2005,Kharif     ,Rice,469.4,250000,1130000
Punjab,LUDHIANA,2006,Kharif     ,Rice,350.6,248000,1084000
Punjab,LUDHIANA,2007,Kharif     ,Rice,304.8,250000,1133000
Punjab,LUDHIANA,2008,Kharif     ,Rice,776.9,254000,1135000
Punjab,LUDHIANA,2009,Kharif     ,Rice,477.2,257000,1206000
Punjab,LUDHIANA,2010,Kharif     ,Rice,529.4,257000,1133000
Punjab,MANSA,1997,Kharif     ,Rice,470.462,58000,220000
Punjab,MANSA,1998,Kharif     ,Rice,316.059,84000,215000
Punjab,MANSA,1999,Kharif     ,Rice,210.051,91000,291000
Punjab,MANSA,2000,Kharif     ,Rice,303.34,84000,306000
Punjab,MANSA,2001,Kharif     ,Rice,312.589,68000,242000
Punjab,MANSA,2002,Kharif     ,Rice,189.248,88000,267000
Punjab,MOGA,1997,Kharif     ,Rice,611.019,107000,429000
Punjab,MOGA,1998,Kharif     ,Rice,309.104,118000,413000
Punjab,MOGA,1999,Kharif     ,Rice,236.525,117000,393000
Punjab,MOGA,2000,Kharif     ,Rice,337.659,159000,596000
Punjab,MOGA,2001,Kharif     ,Rice,344.017,151000,579000
Punjab,MOGA,2002,Kharif     ,Rice,254.449,149000,568000
Punjab,MOGA,2004,Kharif     ,Rice,83.6,164000,731000
Punjab,MOGA,2005,Kharif     ,Rice,227.4,167000,735000
Punjab,MOGA,2006,Kharif     ,Rice,279.6,168000,711000
Punjab,MOGA,2007,Kharif     ,Rice,225,169000,749000
Punjab,MOGA,2008,Kharif     ,Rice,411,174000,800000
Punjab,MOGA,2009,Kharif     ,Rice,259.8,172000,812000
Punjab,MOGA,2010,Kharif     ,Rice,394.1,172000,745000
Punjab,MUKTSAR,1997,Kharif     ,Rice,435.229,28000,97000
Punjab,MUKTSAR,1998,Kharif     ,Rice,251.156,77000,221000
Punjab,MUKTSAR,1999,Kharif     ,Rice,183.053,91000,272000
Punjab,MUKTSAR,2000,Kharif     ,Rice,250.698,89000,309000
Punjab,MUKTSAR,2001,Kharif     ,Rice,255.259,65000,239000
Punjab,MUKTSAR,2002,Kharif     ,Rice,150.633,83000,261000
Punjab,MUKTSAR,2004,Kharif     ,Rice,133.1,86000,334000
Punjab,MUKTSAR,2005,Kharif     ,Rice,200.4,77000,298000
Punjab,MUKTSAR,2006,Kharif     ,Rice,307.2,68000,272000
Punjab,MUKTSAR,2007,Kharif     ,Rice,303.3,68000,283000
Punjab,MUKTSAR,2008,Kharif     ,Rice,335.6,95000,402000
Punjab,MUKTSAR,2009,Kharif     ,Rice,101.8,100000,387000
Punjab,MUKTSAR,2010,Kharif     ,Rice,252.4,111000,432000
Punjab,NAWANSHAHR,1997,Kharif     ,Rice,769.331,43000,145000
Punjab,NAWANSHAHR,1998,Kharif     ,Rice,451.804,46000,150000
Punjab,NAWANSHAHR,1999,Kharif     ,Rice,381.223,46000,160000
Punjab,NAWANSHAHR,2000,Kharif     ,Rice,461.874,47000,158000
Punjab,NAWANSHAHR,2001,Kharif     ,Rice,437.245,45000,143000
Punjab,NAWANSHAHR,2002,Kharif     ,Rice,423.641,43000,151000
Punjab,PATIALA,1997,Kharif     ,Rice,635.444,240000,792000
Punjab,PATIALA,1998,Kharif     ,Rice,453.756,246000,772000
Punjab,PATIALA,1999,Kharif     ,Rice,309.762,250000,812000
Punjab,PATIALA,2000,Kharif     ,Rice,446.583,255000,854000
Punjab,PATIALA,2001,Kharif     ,Rice,401.282,252000,908000
Punjab,PATIALA,2002,Kharif     ,Rice,340.451,237000,818000
Punjab,PATIALA,2004,Kharif     ,Rice,754.2,250000,965000
Punjab,PATIALA,2005,Kharif     ,Rice,665.3,252000,996000
Punjab,PATIALA,2006,Kharif     ,Rice,362.5,237000,989000
Punjab,PATIALA,2007,Kharif     ,Rice,355.9,234000,999000
Punjab,PATIALA,2008,Kharif     ,Rice,1281.4,238000,1009000
Punjab,PATIALA,2009,Kharif     ,Rice,435,240000,1021000
Punjab,PATIALA,2010,Kharif     ,Rice,756.1,234000,873000
Punjab,RUPNAGAR,1997,Kharif     ,Rice,749.813,43000,138000
Punjab,RUPNAGAR,1998,Kharif     ,Rice,499.618,46000,128000
Punjab,RUPNAGAR,1999,Kharif     ,Rice,395.143,50000,156000
Punjab,RUPNAGAR,2000,Kharif     ,Rice,501.467,49000,163000
Punjab,RUPNAGAR,2001,Kharif     ,Rice,440.806,51000,163000
Punjab,RUPNAGAR,2002,Kharif     ,Rice,441.664,44000,141000
Punjab,SANGRUR,1997,Kharif     ,Rice,568.473,333000,1277000
Punjab,SANGRUR,1998,Kharif     ,Rice,349.773,353000,1262000
Punjab,SANGRUR,1999,Kharif     ,Rice,243.328,360000,1282000
Punjab,SANGRUR,2000,Kharif     ,Rice,354.385,357000,1342000
Punjab,SANGRUR,2001,Kharif     ,Rice,355.403,349000,1362000
Punjab,SANGRUR,2002,Kharif     ,Rice,256.026,352000,1429000
Punjab,SANGRUR,2004,Kharif     ,Rice,239.1,367000,1710000
Punjab,SANGRUR,2005,Kharif     ,Rice,196.1,367000,1625000
Punjab,SANGRUR,2006,Kharif     ,Rice,299.6,362000,1637000
Punjab,SANGRUR,2007,Kharif     ,Rice,71,262000,1207000
Punjab,SANGRUR,2008,Kharif     ,Rice,358.2,267000,1233000
Punjab,SANGRUR,2009,Kharif     ,Rice,317.8,271000,1273000
Punjab,SANGRUR,2010,Kharif     ,Rice,465.7,272000,1185000
Rajasthan,AJMER,1997,Kharif     ,Rice,618.988,100,100
Rajasthan,AJMER,1998,Kharif     ,Rice,562.888,28,34
Rajasthan,AJMER,1999,Kharif     ,Rice,483.189,69,87
Rajasthan,AJMER,2000,Kharif     ,Rice,404.141,31,29
Rajasthan,AJMER,2001,Kharif     ,Rice,557.998,51,64
Rajasthan,AJMER,2002,Kharif     ,Rice,135.901,2,2
Rajasthan,AJMER,2004,Kharif     ,Rice,464.4,18,27
Rajasthan,AJMER,2005,Kharif     ,Rice,458,13,19
Rajasthan,AJMER,2006,Kharif     ,Rice,441.9,15,24
Rajasthan,AJMER,2007,Kharif     ,Rice,359.8,6,12
Rajasthan,AJMER,2008,Kharif     ,Rice,486.2,4,7
Rajasthan,AJMER,2009,Kharif     ,Rice,246.9,7,11
Rajasthan,AJMER,2010,Kharif     ,Rice,548.6,9,18
Rajasthan,ALWAR,1997,Kharif     ,Rice,575.545,300,300
Rajasthan,ALWAR,1998,Kharif     ,Rice,594.593,381,466
Rajasthan,ALWAR,1999,Kharif     ,Rice,518.801,605,763
Rajasthan,ALWAR,2000,Kharif     ,Rice,490.628,396,371
Rajasthan,ALWAR,2001,Kharif     ,Rice,590.998,274,342
Rajasthan,ALWAR,2002,Kharif     ,Rice,255.051,104,84
Rajasthan,ALWAR,2004,Kharif     ,Rice,419.4,139,206
Rajasthan,ALWAR,2005,Kharif     ,Rice,651.2,132,193
Rajasthan,ALWAR,2006,Kharif     ,Rice,425,127,200
Rajasthan,ALWAR,2007,Kharif     ,Rice,451.3,155,315
Rajasthan,ALWAR,2008,Kharif     ,Rice,867.3,265,479
Rajasthan,ALWAR,2009,Kharif     ,Rice,477.8,346,524
Rajasthan,ALWAR,2010,Kharif     ,Rice,761.9,378,766
Rajasthan,BANSWARA,1997,Kharif     ,Rice,1004.57,48100,45400
Rajasthan,BANSWARA,1998,Kharif     ,Rice,948.161,45830,48058
Rajasthan,BANSWARA,1999,Kharif     ,Rice,777.614,45290,29946
Rajasthan,BANSWARA,2000,Kharif     ,Rice,630.287,40589,2386
Rajasthan,BANSWARA,2001,Kharif     ,Rice,698.443,37606,12917
Rajasthan,BANSWARA,2002,Kharif     ,Rice,519.326,27082,8081
Rajasthan,BANSWARA,2004,Kharif     ,Rice,1080.2,31966,21080
Rajasthan,BANSWARA,2005,Kharif     ,Rice,758.4,33179,21774
Rajasthan,BANSWARA,2006,Kharif     ,Rice,1800.2,33252,18756
Rajasthan,BANSWARA,2007,Kharif     ,Rice,1243.2,35853,46686
Rajasthan,BANSWARA,2008,Kharif     ,Rice,485.7,31530,12376
Rajasthan,BANSWARA,2009,Kharif     ,Rice,716.5,28142,11416
Rajasthan,BANSWARA,2010,Kharif     ,Rice,587.8,27027,17610
Rajasthan,BARAN,1997,Kharif     ,Rice,784.692,1200,1300
Rajasthan,BARAN,1998,Kharif     ,Rice,747.96,1438,1386
Rajasthan,BARAN,1999,Kharif     ,Rice,932.142,2922,1730
Rajasthan,BARAN,2000,Kharif     ,Rice,665.66,3215,2618
Rajasthan,BARAN,2001,Kharif     ,Rice,704.881,4792,7422
Rajasthan,BARAN,2002,Kharif     ,Rice,392.31,1611,1758
Rajasthan,BARAN,2004,Kharif     ,Rice,647.3,1860,4552
Rajasthan,BARAN,2005,Kharif     ,Rice,781.2,2722,6800
Rajasthan,BARAN,2006,Kharif     ,Rice,716.8,1838,3571
Rajasthan,BARAN,2007,Kharif     ,Rice,548,3408,10595
Rajasthan,BARAN,2008,Kharif     ,Rice,823.2,6401,20058
Rajasthan,BARAN,2009,Kharif     ,Rice,629.1,8298,18491
Rajasthan,BARAN,2010,Kharif     ,Rice,556.9,8231,23800
Rajasthan,BHARATPUR,1997,Kharif     ,Rice,627.541,3200,3300
Rajasthan,BHARATPUR,1998,Kharif     ,Rice,587.588,5844,6881
Rajasthan,BHARATPUR,1999,Kharif     ,Rice,764.752,5659,9119
Rajasthan,BHARATPUR,2000,Kharif     ,Rice,515.769,2617,3279
Rajasthan,BHARATPUR,2001,Kharif     ,Rice,621.717,1880,2505
Rajasthan,BHARATPUR,2002,Kharif     ,Rice,353.699,484,306
Rajasthan,BHARATPUR,2004,Kharif     ,Rice,494.5,1354,1206
Rajasthan,BHARATPUR,2005,Kharif     ,Rice,672.7,3368,7351
Rajasthan,BHARATPUR,2006,Kharif     ,Rice,350.3,878,638
Rajasthan,BHARATPUR,2007,Kharif     ,Rice,406.8,684,1114
Rajasthan,BHARATPUR,2008,Kharif     ,Rice,784.4,2281,2766
Rajasthan,BHARATPUR,2009,Kharif     ,Rice,528.1,1865,3303
Rajasthan,BHARATPUR,2010,Kharif     ,Rice,703.7,1536,3095
Rajasthan,BHILWARA,1997,Kharif     ,Rice,718.73,200,200
Rajasthan,BHILWARA,1998,Kharif     ,Rice,674.63,335,410
Rajasthan,BHILWARA,1999,Kharif     ,Rice,551.725,819,1033
Rajasthan,BHILWARA,2000,Kharif     ,Rice,456.786,314,294
Rajasthan,BHILWARA,2001,Kharif     ,Rice,616.272,256,319
Rajasthan,BHILWARA,2002,Kharif     ,Rice,181.24,242,197
Rajasthan,BHILWARA,2004,Kharif     ,Rice,877.8,241,358
Rajasthan,BHILWARA,2005,Kharif     ,Rice,542.2,288,423
Rajasthan,BHILWARA,2006,Kharif     ,Rice,716.8,207,326
Rajasthan,BHILWARA,2007,Kharif     ,Rice,541.8,247,502
Rajasthan,BHILWARA,2008,Kharif     ,Rice,492.1,278,502
Rajasthan,BHILWARA,2009,Kharif     ,Rice,347,430,651
Rajasthan,BHILWARA,2010,Kharif     ,Rice,565.7,392,794
Rajasthan,BIKANER,1998,Kharif     ,Rice,266.576,2,2
Rajasthan,BIKANER,1999,Kharif     ,Rice,159.079,32,40
Rajasthan,BIKANER,2000,Kharif     ,Rice,165.928,33,31
Rajasthan,BIKANER,2002,Kharif     ,Rice,41.155,5,4
Rajasthan,BIKANER,2004,Kharif     ,Rice,108.1,17,25
Rajasthan,BIKANER,2005,Kharif     ,Rice,221.5,17,25
Rajasthan,BIKANER,2006,Kharif     ,Rice,185,7,11
Rajasthan,BIKANER,2007,Kharif     ,Rice,230.3,1,2
Rajasthan,BIKANER,2008,Kharif     ,Rice,294,179,323
Rajasthan,BIKANER,2009,Kharif     ,Rice,178.3,63,95
Rajasthan,BIKANER,2010,Kharif     ,Rice,401.9,37,75
Rajasthan,BUNDI,1997,Kharif     ,Rice,780.152,33100,45300
Rajasthan,BUNDI,1998,Kharif     ,Rice,721.021,41051,54335
Rajasthan,BUNDI,1999,Kharif     ,Rice,738.818,57860,76293
Rajasthan,BUNDI,2000,Kharif     ,Rice,570.743,47883,37633
Rajasthan,BUNDI,2001,Kharif     ,Rice,686.835,29295,31079
Rajasthan,BUNDI,2002,Kharif     ,Rice,264.46,9255,3965
Rajasthan,BUNDI,2004,Kharif     ,Rice,516.1,6053,11200
Rajasthan,BUNDI,2005,Kharif     ,Rice,548,8788,12485
Rajasthan,BUNDI,2006,Kharif     ,Rice,514.9,9421,16208
Rajasthan,BUNDI,2007,Kharif     ,Rice,539.3,16967,39552
Rajasthan,BUNDI,2008,Kharif     ,Rice,560.5,24506,45335
Rajasthan,BUNDI,2009,Kharif     ,Rice,376.2,36145,31357
Rajasthan,BUNDI,2010,Kharif     ,Rice,537.7,22898,42971
Rajasthan,CHITTORGARH,2004,Kharif     ,Rice,959.4,706,1048
Rajasthan,CHITTORGARH,2005,Kharif     ,Rice,634.6,664,974
Rajasthan,CHITTORGARH,2006,Kharif     ,Rice,1114.9,608,958
Rajasthan,CHITTORGARH,2007,Kharif     ,Rice,600.9,860,1747
Rajasthan,CHITTORGARH,2008,Kharif     ,Rice,800.6,369,667
Rajasthan,CHITTORGARH,2009,Kharif     ,Rice,639.9,748,1133
Rajasthan,CHITTORGARH,2010,Kharif     ,Rice,696.2,836,1693
Rajasthan,DAUSA,1998,Kharif     ,Rice,597.462,14,17
Rajasthan,DAUSA,1999,Kharif     ,Rice,713.856,74,93
Rajasthan,DAUSA,2000,Kharif     ,Rice,513.254,3,3
Rajasthan,DAUSA,2001,Kharif     ,Rice,642.36,1,1
Rajasthan,DAUSA,2004,Kharif     ,Rice,469.5,3,4
Rajasthan,DHOLPUR,2004,Kharif     ,Rice,812.7,647,960
Rajasthan,DHOLPUR,2005,Kharif     ,Rice,664.6,837,1228
Rajasthan,DHOLPUR,2006,Kharif     ,Rice,374.7,536,845
Rajasthan,DHOLPUR,2007,Kharif     ,Rice,347,484,983
Rajasthan,DHOLPUR,2008,Kharif     ,Rice,867.7,574,1037
Rajasthan,DHOLPUR,2009,Kharif     ,Rice,397.2,569,862
Rajasthan,DHOLPUR,2010,Kharif     ,Rice,662.4,679,1375
Rajasthan,DUNGARPUR,1997,Kharif     ,Rice,944.416,31900,34900
Rajasthan,DUNGARPUR,1998,Kharif     ,Rice,982.271,17197,7860
Rajasthan,DUNGARPUR,1999,Kharif     ,Rice,709.057,21366,5818
Rajasthan,DUNGARPUR,2000,Kharif     ,Rice,655.859,15144,1495
Rajasthan,DUNGARPUR,2001,Kharif     ,Rice,721.109,20576,8516
Rajasthan,DUNGARPUR,2002,Kharif     ,Rice,457.189,8439,1400
Rajasthan,DUNGARPUR,2004,Kharif     ,Rice,816.1,25153,20267
Rajasthan,DUNGARPUR,2005,Kharif     ,Rice,628.6,21879,7234
Rajasthan,DUNGARPUR,2006,Kharif     ,Rice,1369.4,27161,18171
Rajasthan,DUNGARPUR,2007,Kharif     ,Rice,945.6,29975,39241
Rajasthan,DUNGARPUR,2008,Kharif     ,Rice,423.4,14842,3288
Rajasthan,DUNGARPUR,2009,Kharif     ,Rice,712.7,13961,5060
Rajasthan,DUNGARPUR,2010,Kharif     ,Rice,557.4,13727,9058
Rajasthan,GANGANAGAR,1997,Kharif     ,Rice,261.267,3900,5600
Rajasthan,GANGANAGAR,1998,Kharif     ,Rice,213.801,4961,7094
Rajasthan,GANGANAGAR,1999,Kharif     ,Rice,136.958,6583,11887
Rajasthan,GANGANAGAR,2000,Kharif     ,Rice,164.133,4588,8829
Rajasthan,GANGANAGAR,2001,Kharif     ,Rice,187.877,3512,7888
Rajasthan,GANGANAGAR,2002,Kharif     ,Rice,65.381,2490,5222
Rajasthan,HANUMANGARH,1997,Kharif     ,Rice,345.159,22600,34700
Rajasthan,HANUMANGARH,1998,Kharif     ,Rice,292.084,31214,59881
Rajasthan,HANUMANGARH,1999,Kharif     ,Rice,183.205,37006,91185
Rajasthan,HANUMANGARH,2000,Kharif     ,Rice,241.32,33537,86021
Rajasthan,HANUMANGARH,2001,Kharif     ,Rice,248.615,28345,86387
Rajasthan,HANUMANGARH,2002,Kharif     ,Rice,98.28,22232,38653
Rajasthan,HANUMANGARH,2004,Kharif     ,Rice,162,17590,64671
Rajasthan,HANUMANGARH,2005,Kharif     ,Rice,279.5,16969,65501
Rajasthan,HANUMANGARH,2006,Kharif     ,Rice,234.7,15550,72134
Rajasthan,HANUMANGARH,2007,Kharif     ,Rice,219.7,18169,76206
Rajasthan,HANUMANGARH,2008,Kharif     ,Rice,310,24241,88500
Rajasthan,HANUMANGARH,2009,Kharif     ,Rice,157.6,24635,84380
Rajasthan,HANUMANGARH,2010,Kharif     ,Rice,339.2,22311,88450
Rajasthan,JAIPUR,1999,Kharif     ,Rice,542.044,2,3
Rajasthan,JAIPUR,2000,Kharif     ,Rice,460.824,12,11
Rajasthan,JAIPUR,2001,Kharif     ,Rice,598.594,9,11
Rajasthan,JHALAWAR,1997,Kharif     ,Rice,917.121,300,400
Rajasthan,JHALAWAR,1998,Kharif     ,Rice,864.91,278,340
Rajasthan,JHALAWAR,1999,Kharif     ,Rice,943.778,241,304
Rajasthan,JHALAWAR,2000,Kharif     ,Rice,673.48,230,215
Rajasthan,JHALAWAR,2001,Kharif     ,Rice,742.165,223,278
Rajasthan,JHALAWAR,2002,Kharif     ,Rice,445.733,357,290
